id_especie,nombre_cientifico,nombre_comun,familia,tipo,descripcion,respuestas_cuestionario
siderastrea_siderea,Siderastrea siderea,Coral Mucura,Siderastreidae,Escleractinio,Coral masivo poroso con coralitos de 2.6-5.0 mm. Septos en pendiente de 45°. Presenta color café y liso.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""24_48"", ""p52"": ""2_6_5_0""}"
siderastrea_siderea,Siderastrea siderea,Coral Mucura,Siderastreidae,Escleractinio,"Como roca redonda pero con puntitos, superficie porosa, gris.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""24_48"", ""p52"": ""2_6_5_0""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Coral masivo con pilares rectos y gruesos. Estructura única que parece manos o dedos. Presenta beige y poroso.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Vi un coral parece un balón, tiene con surcos, parece como arena.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Coral masivo con pilares rectos y gruesos. Estructura única que parece manos o dedos. Presenta color café claro y duro como roca.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"como una pelota, con surcos, color tierra.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Vi un coral redonda, tiene valles sinuosos, parece como arena.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Como forma de domo pero con valles y colinas, textura áspera, color amarillento.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Colonia esférico con con grietas característica, color grisáceo.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Es como bloque compacto, tiene meandros sinuosos y es gris.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Coral masivo con pilares rectos y gruesos. Estructura única que parece manos o dedos. Presenta color café y como esponja.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Como parece un balón pero con superficie cerebroide, textura áspera, color tierra.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Coral masivo con pilares rectos y gruesos. Estructura única que parece manos o dedos. Presenta marrón y superficie lisa.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"como un domo, como una nuez, color piedra.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Especie esférica, presenta surcos profundos, tonalidad color café.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Encontré esto: parece una piedra grande, se ve surcos sinuosos, color amarillento.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"montículo rocoso con pinta de crestas y valles, tono color tierra.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Coral masivo con pilares rectos y gruesos. Estructura única que parece manos o dedos. Presenta verdoso y superficie porosa.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Como forma de roca pero con laberinto, superficie porosa, amarillento.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Tipo: colonias hemisféricas. Superficie: surcos profundos. Color: tonalidad verdosa.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Como parece una piedra grande pero con surcos como cerebro, poroso, color piedra.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Coral masivo con pilares rectos y gruesos. Estructura única que parece manos o dedos.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Coral masivo con pilares rectos y gruesos. Estructura única que parece manos o dedos. Presenta color amarillento y liso.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Coral masivo con pilares rectos y gruesos. Estructura única que parece manos o dedos. Presenta marrón y rugoso.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Coral masivo con pilares rectos y gruesos. Estructura única que parece manos o dedos. Presenta color piedra y como una roca.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Encontré esto: redonda, se ve como un cerebro, color blanquecino.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Estaba buceando y vi forma redonda con superficie cerebroide, como arena.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Uno roca coralina que está duro como roca, con como laberinto.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Es un coral parece una piedra grande, poroso, con laberinto de color color tierra.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Coral de tipo forma de domo, superficie surcos sinuosos, superficie irregular.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"como un domo con pinta de meandros sinuosos, tono color amarillento.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Coral de tipo como una pelota, superficie laberinto, superficie uniforme.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Parece montículo rocoso con surcos profundos, verdoso.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Coral masivo con pilares rectos y gruesos. Estructura única que parece manos o dedos. Presenta color amarillento y superficie irregular.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Observamos redonda con valles profundos evidente, coloración como arena.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Parece parece una roca con con grietas, café.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Parece esfera rocosa con valles y colinas, color café claro.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Coral masivo con pilares rectos y gruesos. Estructura única que parece manos o dedos. Presenta beige y esqueleto calcáreo.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Coral de tipo como un domo, superficie valles profundos, superficie uniforme.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Forma: parece una roca. Textura: como laberinto. Tono: color grisáceo.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Colonia crecimiento macizo con con surcos característica, color grisáceo.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Vi un coral parece una piedra grande, tiene como un cerebro, parece color café.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"roca coralina con pinta de valles y colinas, tono color café claro.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Vi un coral forma redonda, tiene surcos profundos, parece color marrón claro.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Colonia montículo rocoso con valles y colinas característica, gris.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Coral masivo con pilares rectos y gruesos. Estructura única que parece manos o dedos. Presenta color tierra y superficie uniforme.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Un coral parece una roca que tiene surcos sinuosos y es áspero al tacto.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Coral masivo con pilares rectos y gruesos. Estructura única que parece manos o dedos. Presenta café y textura áspera.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"Observamos parece un balón con surcos profundos evidente, coloración color marrón.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,"redonda con pinta de valles y colinas, tono verdoso.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Coral masivo con pilares rectos y gruesos. Estructura única que parece manos o dedos. Presenta tonalidad verdosa y áspero al tacto.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Coral masivo con pilares rectos y gruesos. Estructura única que parece manos o dedos. Presenta café y superficie uniforme.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
dendrogyra_cylindrus,Dendrogyra cylindrus,Coral Pilar,Meandrinidae,Escleractinio,Coral masivo con pilares rectos y gruesos. Estructura única que parece manos o dedos. Presenta color marrón claro y superficie lisa.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""pilares""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,"Como esférica pero con surcos sinuosos, poroso, crema.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,"Parece forma de domo con meandros sinuosos, color marrón.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,"Colonia parece un balón con valles y colinas característica, verdoso.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,Un coral redondo que tiene se ve como un cerebro y es superficie porosa.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,Coral masivo hemisférico con valles pronunciados. Septos no dentados. Presenta café y como esponja.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,"Especie redonda, presenta como laberinto, tonalidad color grisáceo.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,"Encontré esto: parece una roca, se ve laberinto, color gris.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,Coral masivo hemisférico con valles pronunciados. Septos no dentados. Presenta color café y liso.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,"Colonia como una bola con surcos sinuosos característica, gris.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,Un coral forma de domo que tiene forma de cerebro y es superficie porosa.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,Coral masivo hemisférico con valles pronunciados. Septos no dentados. Presenta color piedra y superficie lisa.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,Coral masivo hemisférico con valles pronunciados. Septos no dentados. Presenta color grisáceo y duro como roca.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,Coral masivo hemisférico con valles pronunciados. Septos no dentados. Presenta crema y superficie uniforme.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,"Vi un coral redonda, tiene como laberinto, parece tonalidad verdosa.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,Coral masivo hemisférico con valles pronunciados. Septos no dentados. Presenta café y como una roca.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,Coral masivo hemisférico con valles pronunciados. Septos no dentados. Presenta color tierra y superficie lisa.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,Coral masivo hemisférico con valles pronunciados. Septos no dentados. Presenta color tierra y superficie uniforme.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,Un coral estructura globosa que tiene como una nuez y es colonias densas.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,"parece una piedra grande con pinta de parece un cerebro, tono color grisáceo.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,Un coral crecimiento macizo que tiene como laberinto y es como una roca.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,"Es un coral parece una roca, superficie lisa, con surcos profundos de color amarillento.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
meandrina_meandrites,Meandrina meandrites,Coral Cerebro,Meandrinidae,Escleractinio,"Es como coral masivo, tiene surcos profundos y es color tierra.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""valles"", ""p31"": ""pronunciados"", ""p33"": ""no"", ""p34"": ""hemisferica""}"
